StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
7/9/2022 14:31,7/9/2022 14:31,IP Address,100,28,TRUE,7/9/2022 14:31,R_10SOUL2sScE3DuN,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Female,6109bf65591bce0e843d5e22
7/9/2022 14:30,7/9/2022 14:32,IP Address,100,105,TRUE,7/9/2022 14:32,R_QomY0dfr3hl9QqZ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,53,Female,5e076e0c53e8461018058048
7/9/2022 14:31,7/9/2022 14:32,IP Address,100,52,TRUE,7/9/2022 14:32,R_1mRgBBhk1CrPRus,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,30,Male,5f94a8e7fa8c422fc88940b0
7/9/2022 14:32,7/9/2022 14:33,IP Address,100,64,TRUE,7/9/2022 14:33,R_sL5fybuJSeuIfqV,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,38,Female,60db6c099c34abc715a1803e
7/9/2022 14:32,7/9/2022 14:33,IP Address,100,38,TRUE,7/9/2022 14:33,R_2VswFt014c6H7Eh,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",I prefer not to say,Graduate or professional degree,31,Female,60fc81c001de28f9bd9a925e
7/9/2022 14:33,7/9/2022 14:33,IP Address,100,20,TRUE,7/9/2022 14:33,R_3s64qcaQJAKzPHm,,,,,anonymous,EN,"Not employed, looking for work","$150,000 or more",Asian American or Asian,Bachelor degree,21,Male,5f57e24c2d12803120464bf9
7/9/2022 14:32,7/9/2022 14:34,IP Address,100,107,TRUE,7/9/2022 14:34,R_2fCjxyBrP1waiX7,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,43,Male,60d6befca58e40d0c63bba9f
7/9/2022 14:33,7/9/2022 14:34,IP Address,100,46,TRUE,7/9/2022 14:34,R_3RjPlVuocxoGR60,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Associate degree,63,Male,5d8a64630ffb9c001746ca2c
7/9/2022 14:33,7/9/2022 14:34,IP Address,100,61,TRUE,7/9/2022 14:34,R_0cTWQEryk38W2Od,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Male,5623f187ed6e5a0011c81083
7/9/2022 14:34,7/9/2022 14:35,IP Address,100,52,TRUE,7/9/2022 14:35,R_4UcufLtAhUDeTTj,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Female,59658491b9153e0001617465
7/9/2022 14:35,7/9/2022 14:36,IP Address,100,29,TRUE,7/9/2022 14:36,R_5gvTdXk1SdUOEvf,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Associate degree,50,Male,615df4a8253f3bfee4097f9e
7/9/2022 14:34,7/9/2022 14:36,IP Address,100,97,TRUE,7/9/2022 14:36,R_0MM9RwBzyUKE2Ax,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,55,Female,622a0f2be91824860f198a21
7/9/2022 14:35,7/9/2022 14:36,IP Address,100,40,TRUE,7/9/2022 14:36,R_2RPQ1KcHdekX0Kn,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,46,Female,623a5bb1b15d26b9c926a90b
7/9/2022 14:35,7/9/2022 14:37,IP Address,100,100,TRUE,7/9/2022 14:37,R_3G9XpXWIXfFSGLY,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Associate degree,66,Female,5f46d1cd3a1ae90a1c8b199b
7/9/2022 14:36,7/9/2022 14:37,IP Address,100,76,TRUE,7/9/2022 14:37,R_xx6RXnhStsXNDJn,,,,,anonymous,EN,"Disabled, not able to work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,59,Female,5c9fe7385aeef10017150a93
7/9/2022 14:37,7/9/2022 14:37,IP Address,100,47,TRUE,7/9/2022 14:37,R_1ir42MKQClH0SrI,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",45,Female,60de50896b0ce86b84a2ee24
7/9/2022 14:37,7/9/2022 14:37,IP Address,100,41,TRUE,7/9/2022 14:37,R_2wF62mrN6Hc7aWK,,,,,anonymous,EN,Retired,"$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,57,Female,5e5e5b2488479216d9171d1b
7/9/2022 14:35,7/9/2022 14:37,IP Address,100,116,TRUE,7/9/2022 14:37,R_ZyPZeM0by7f0tsR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,24,Female,614f324e8b434b2a9c0c93c1
7/9/2022 14:38,7/9/2022 14:39,IP Address,100,69,TRUE,7/9/2022 14:39,R_31tonSNbLR62leI,,,,,anonymous,EN,"Not employed, NOT looking for work","$150,000 or more",White or Caucasian (Non-Hispanic),Some college but no degree,20,Male,5e4efd2f00f6070a930f3499
7/9/2022 14:38,7/9/2022 14:39,IP Address,100,63,TRUE,7/9/2022 14:39,R_1gvHiS5xSCEjwAh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Female,615e188050d6e85c80642549
7/9/2022 14:39,7/9/2022 14:39,IP Address,100,27,TRUE,7/9/2022 14:39,R_12kZrgxW7QmXXJh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,29,Other,5dd5e3abdba6345a8640ec03
7/9/2022 14:39,7/9/2022 14:40,IP Address,100,55,TRUE,7/9/2022 14:40,R_xxTqYqnRNimovRf,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Associate degree,72,Female,5d498ea0faa15b001acd4a5d
7/9/2022 14:39,7/9/2022 14:40,IP Address,100,28,TRUE,7/9/2022 14:40,R_yNNOoKy0gbSPsUp,,,,,anonymous,EN,Retired,"$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,59,Male,628e59c5569a529119c936b4
7/9/2022 14:39,7/9/2022 14:40,IP Address,100,34,TRUE,7/9/2022 14:40,R_2UXIBDNDaI1VYeY,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,68,Male,5c128848c8651700019f488d
7/9/2022 14:40,7/9/2022 14:40,IP Address,100,33,TRUE,7/9/2022 14:40,R_2rYhC5CSzVuNAoh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,27,Female,60a2c25b9ee91ba606a45f5d
7/9/2022 14:41,7/9/2022 14:42,IP Address,100,33,TRUE,7/9/2022 14:42,R_1gq3aTzxo4Tp4hM,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)","High school degree or equivalent (e.g., GED)",31,Male,5f4b395013fe2f6ffcd95151
7/9/2022 14:41,7/9/2022 14:42,IP Address,100,27,TRUE,7/9/2022 14:42,R_1PcUJ7oQMovowFK,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,60fce0e83002bd32a1a4cfa3
7/9/2022 14:42,7/9/2022 14:43,IP Address,100,39,TRUE,7/9/2022 14:43,R_72LKRnoNaBY9B0l,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Hispanic",Some high school,23,Male,60255901704fd208ecdcf32b
7/9/2022 14:42,7/9/2022 14:43,IP Address,100,53,TRUE,7/9/2022 14:43,R_2uU7osZeB5XylE4,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,42,Male,5c8d7f4ca5092100014b00a4
7/9/2022 14:42,7/9/2022 14:43,IP Address,100,36,TRUE,7/9/2022 14:43,R_3NJwJIL94QLBYuX,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,46,Female,5bda54fbfdc9a9000172ae45
7/9/2022 14:42,7/9/2022 14:43,IP Address,100,82,TRUE,7/9/2022 14:43,R_3j2UgKE9LnwMyZG,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",75,Male,5c239f96da51990001e21d97
7/9/2022 14:41,7/9/2022 14:44,IP Address,100,144,TRUE,7/9/2022 14:44,R_3qBRyF9iQlqtKKy,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,19,Female,6127df52d897b4da6d8ddda8
7/9/2022 14:43,7/9/2022 14:44,IP Address,100,39,TRUE,7/9/2022 14:44,R_2qyiIvvQVVB3Ony,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",46,Male,5c5676fd9fcbc40001dc603b
7/9/2022 14:43,7/9/2022 14:44,IP Address,100,49,TRUE,7/9/2022 14:44,R_1dLdxGzQVjNrR6O,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,40,Female,6100bb2660955ead768c8fcf
7/9/2022 14:43,7/9/2022 14:44,IP Address,100,76,TRUE,7/9/2022 14:44,R_3QGHL8jCb3cujBE,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,20,Female,60fef4f0e296f6e528f45a51
7/9/2022 14:44,7/9/2022 14:44,IP Address,100,38,TRUE,7/9/2022 14:44,R_xbwRkYehVrdubW9,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Female,5d65d56a11643b00197a0e94
7/9/2022 14:44,7/9/2022 14:45,IP Address,100,59,TRUE,7/9/2022 14:45,R_ZgJpo4WIyUBCUx3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Female,61005a18f5d475edcc803430
7/9/2022 14:44,7/9/2022 14:45,IP Address,100,67,TRUE,7/9/2022 14:45,R_2veln3bKgCIvBha,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",69,Male,5ca60cd95a6f9a0015b2d034
7/9/2022 14:44,7/9/2022 14:45,IP Address,100,26,TRUE,7/9/2022 14:45,R_2sWOZTh8Msz6msI,,,,,anonymous,EN,Retired,"$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",67,Male,5b3e57b3c2e381000175e656
7/9/2022 14:45,7/9/2022 14:46,IP Address,100,41,TRUE,7/9/2022 14:46,R_2wQWRRrZ73VvWFr,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",Asian American or Asian,Some college but no degree,20,Female,60bd88b8fc436774352f53b9
7/9/2022 14:46,7/9/2022 14:46,IP Address,100,19,TRUE,7/9/2022 14:46,R_2E0sgE6qYNRtMBg,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",Hispanic,Some college but no degree,23,Other,60e9f87217d55e86d5acd46a
7/9/2022 14:44,7/9/2022 14:46,IP Address,100,136,TRUE,7/9/2022 14:46,R_TaQLcjK9VtLpjkl,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",Other,Some college but no degree,28,Female,62b813d3ed6e57307ab08dda
7/9/2022 14:45,7/9/2022 14:47,IP Address,100,91,TRUE,7/9/2022 14:47,R_3PmE8Tc2nuJATYr,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,31,Female,6279abdffeae40f8186d04ab
7/9/2022 14:47,7/9/2022 14:47,IP Address,100,42,TRUE,7/9/2022 14:47,R_2cjfsgzVQnE54Nf,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,69,Male,60c2670ee246bb9e550f9088
7/9/2022 14:47,7/9/2022 14:48,IP Address,100,24,TRUE,7/9/2022 14:48,R_3jYAd6FcAoewVrQ,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,32,Female,610817e5cb857f0878a6a4e2
