StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
7/24/2022 19:52,7/24/2022 19:53,IP Address,100,61,TRUE,7/24/2022 19:53,R_3CQqOK4Npci7EOu,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,40,Male,59434d1816fdce00011bd9f8
7/24/2022 19:53,7/24/2022 19:54,IP Address,100,77,TRUE,7/24/2022 19:54,R_3GCZU3zzsoWimYC,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Some college but no degree,32,Male,60a13e67f4d344608ad4f178
7/24/2022 19:54,7/24/2022 19:55,IP Address,100,44,TRUE,7/24/2022 19:55,R_1hWgHyQyHbgCU6H,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Male,62c3146c461653b7032a8cb9
7/24/2022 19:54,7/24/2022 19:55,IP Address,100,56,TRUE,7/24/2022 19:55,R_3gO8LpociGoGeke,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,35,Male,62dc6d329a5144ff8b61afb9
7/24/2022 19:55,7/24/2022 19:56,IP Address,100,40,TRUE,7/24/2022 19:56,R_SMOEzM3P8zgLLl7,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,45,Female,563abe99be9cac0005aab39f
7/24/2022 19:56,7/24/2022 19:56,IP Address,100,34,TRUE,7/24/2022 19:56,R_27rIs7GcVvclSFe,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,35,Female,5ee6b328e96056095324e6f5
7/24/2022 19:56,7/24/2022 19:57,IP Address,100,46,TRUE,7/24/2022 19:57,R_yXhILXHjn2U5rnH,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,63,Female,5c3630c83ce2c8000111b504
7/24/2022 19:57,7/24/2022 19:58,IP Address,100,33,TRUE,7/24/2022 19:58,R_1f2hb8FLEVqMgKC,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,29,Female,558b7506fdf99b21155f2bd7
7/24/2022 19:58,7/24/2022 19:58,IP Address,100,43,TRUE,7/24/2022 19:58,R_Z9SZbii2xR6jCz7,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",Asian American or Asian,Some college but no degree,21,Female,5f02444bdf28dd3ced120e0b
7/24/2022 19:59,7/24/2022 20:00,IP Address,100,40,TRUE,7/24/2022 20:00,R_33yvCOTRjUet2V4,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",Hispanic,Associate degree,28,Male,62dd9de432522cb0157febc9
7/24/2022 19:59,7/24/2022 20:00,IP Address,100,78,TRUE,7/24/2022 20:00,R_Wx0jA79iuAfCvGp,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,40,Other,614f7e5928090e074d045714
7/24/2022 19:59,7/24/2022 20:00,IP Address,100,41,TRUE,7/24/2022 20:00,R_3RqHDys8KZOGFHq,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",Asian American or Asian,Associate degree,41,Other,60e90f4266d9d0bf0a17d2bf
7/24/2022 19:59,7/24/2022 20:00,IP Address,100,55,TRUE,7/24/2022 20:00,R_3gXSC01EQxmYGo0,,,,,anonymous,EN,"Not employed, NOT looking for work","$80,000 - $99,999",Hispanic,"High school degree or equivalent (e.g., GED)",23,Male,5bdce26390edd30001c861a7
7/24/2022 20:00,7/24/2022 20:00,IP Address,100,33,TRUE,7/24/2022 20:00,R_DCpDYGORs1i65Wh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,61071ccc7bbfb546048d8b82
7/24/2022 20:02,7/24/2022 20:03,IP Address,100,49,TRUE,7/24/2022 20:03,R_3MoLK28u4u3crNI,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",47,Male,5a6d0432d5d4cb0001d66aa1
7/24/2022 20:03,7/24/2022 20:04,IP Address,100,35,TRUE,7/24/2022 20:04,R_3GiCrxRleTGL84d,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",18,Male,62dc62a4a898b6caf66c299d
7/24/2022 20:03,7/24/2022 20:04,IP Address,100,53,TRUE,7/24/2022 20:04,R_2RWGwBd3EyOf2HI,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Male,5f3449937104763434c56067
7/24/2022 20:02,7/24/2022 20:04,IP Address,100,151,TRUE,7/24/2022 20:04,R_2zl5Mf2J5qz2D9s,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,57,Female,61643da0ffad2d01e7b988b5
7/24/2022 20:04,7/24/2022 20:04,IP Address,100,34,TRUE,7/24/2022 20:04,R_1QyXLHkSniYCAg6,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,42,Female,60feca36e5108a79aa93f5ad
7/24/2022 20:04,7/24/2022 20:05,IP Address,100,63,TRUE,7/24/2022 20:05,R_UhgvTshwLFFKKkN,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,28,Male,62d59223edd51db9cf85d68d
7/24/2022 20:04,7/24/2022 20:05,IP Address,100,37,TRUE,7/24/2022 20:05,R_1iebTWIy7GeKkJC,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,38,Female,614f297f566989948fc108ad
7/24/2022 20:04,7/24/2022 20:05,IP Address,100,36,TRUE,7/24/2022 20:05,R_25YfKzSyV0jIujG,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",34,Male,5c070a6576781b0001c82633
7/24/2022 20:05,7/24/2022 20:05,IP Address,100,27,TRUE,7/24/2022 20:05,R_2Ba4ykVYPDASJOk,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,29,Male,62db795b4a113cbafab4a4ce
7/24/2022 20:05,7/24/2022 20:06,IP Address,100,52,TRUE,7/24/2022 20:06,R_6VWtx6ry0LKD2Ux,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,40,Male,5ea5af918f52a85a290fbf18
7/24/2022 20:06,7/24/2022 20:06,IP Address,100,49,TRUE,7/24/2022 20:06,R_PUwCGjznwgbEUI9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,27,Male,62bc7cc9df0899cedbbca571
7/24/2022 20:07,7/24/2022 20:07,IP Address,100,35,TRUE,7/24/2022 20:07,R_3ER4Cj7vOterx0m,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,55,Female,560ff9897ffc8a000f8112ff
7/24/2022 20:07,7/24/2022 20:08,IP Address,100,44,TRUE,7/24/2022 20:08,R_2WJxnafSv49WCji,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,29,Female,5f7cea30ebb5ac1a8a11569a
7/24/2022 20:07,7/24/2022 20:08,IP Address,100,40,TRUE,7/24/2022 20:08,R_2VwNBy1f96BczrJ,,,,,anonymous,EN,"Not employed, NOT looking for work","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,40,Female,5588d00bfdf99b304dd47ceb
7/24/2022 20:07,7/24/2022 20:08,IP Address,100,27,TRUE,7/24/2022 20:08,R_3NKY0tSc0Y4090l,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,28,Female,5e8cf43fbf65bf0bdfe15296
7/24/2022 20:07,7/24/2022 20:09,IP Address,100,108,TRUE,7/24/2022 20:09,R_Z7Web3vnQlPqBrz,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,26,Female,5c071dcf711f240001767fdf
7/24/2022 20:09,7/24/2022 20:10,IP Address,100,26,TRUE,7/24/2022 20:10,R_1MRjc1gL3ffjoHR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",Hispanic,Bachelor degree,30,Female,60fcd720aec8e3a2bdc414a9
7/24/2022 20:09,7/24/2022 20:10,IP Address,100,83,TRUE,7/24/2022 20:10,R_325ydkre0oL54Rq,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Some college but no degree,22,Female,60fd1acae31449364a5c1373
7/24/2022 20:09,7/24/2022 20:11,IP Address,100,68,TRUE,7/24/2022 20:11,R_2VOxcmOSMPb5QRH,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,19,Female,6108460bb3bef45147f4937f
7/24/2022 20:11,7/24/2022 20:11,IP Address,100,32,TRUE,7/24/2022 20:11,R_CdeQVynhAiWmYKZ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,39,Female,616b2966d0aee4f9879a656b
7/24/2022 20:11,7/24/2022 20:12,IP Address,100,49,TRUE,7/24/2022 20:12,R_2RahYgEI5HmH6hS,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some high school,42,Male,60652e0a60b1c2e3277cd6fd
7/24/2022 20:11,7/24/2022 20:12,IP Address,100,56,TRUE,7/24/2022 20:12,R_1GUoRNKdY5C9nnA,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some high school,23,Female,610080ad2ac3f5037a48d318
7/24/2022 20:12,7/24/2022 20:13,IP Address,100,35,TRUE,7/24/2022 20:13,R_278Vl2FegJIi7aQ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,62d824dbb3463cc4de759f40
7/24/2022 20:13,7/24/2022 20:13,IP Address,100,42,TRUE,7/24/2022 20:13,R_3ozmzPvnkArMHob,,,,,anonymous,EN,"Not employed, NOT looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Associate degree,26,Female,590eb4006d77630001d3a28a
7/24/2022 20:13,7/24/2022 20:14,IP Address,100,33,TRUE,7/24/2022 20:14,R_2chmrHLdfhGC7dn,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Associate degree,20,Male,60fcdad83c7ac37b85877164
7/24/2022 20:14,7/24/2022 20:15,IP Address,100,27,TRUE,7/24/2022 20:15,R_2fcIG9KSEP3OumD,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",Hispanic,Bachelor degree,32,Male,5bf350a017a7de0001cf746a
7/24/2022 20:15,7/24/2022 20:15,IP Address,100,41,TRUE,7/24/2022 20:15,R_1Nz6sHjFZIqAXia,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,33,Male,58715595a346230001067a30
7/24/2022 20:15,7/24/2022 20:16,IP Address,100,41,TRUE,7/24/2022 20:16,R_0v5QqMfoP9iMJiN,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,28,Female,60ffa6897fb3a9fe511b34d1
7/24/2022 20:14,7/24/2022 20:16,IP Address,100,126,TRUE,7/24/2022 20:16,R_325PdZKuPno6HvE,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",Hispanic,Graduate or professional degree,44,Female,5e0f51826f6d3e66045b8feb
7/24/2022 20:16,7/24/2022 20:17,IP Address,100,26,TRUE,7/24/2022 20:17,R_5b4XUWXPPucatFL,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",28,Male,60220af9eeca542c5042d457
7/24/2022 20:17,7/24/2022 20:18,IP Address,100,36,TRUE,7/24/2022 20:18,R_1IuhgPLEHi8pgs4,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,42,Female,614dec5b20e5ff51eec1fbb3
7/24/2022 20:17,7/24/2022 20:19,IP Address,100,99,TRUE,7/24/2022 20:19,R_1dotOPjQGBBqtbw,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,67,Female,62d9e64afe933895691d1ca7
7/24/2022 20:20,7/24/2022 20:21,IP Address,100,74,TRUE,7/24/2022 20:21,R_PAFmQ7m9bWLWjtf,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,62,Female,62b0b4aa5eabb603ddf7bb58
7/24/2022 20:20,7/24/2022 20:21,IP Address,100,86,TRUE,7/24/2022 20:21,R_3k7i3Ttw8BaXnMM,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Hispanic,"High school degree or equivalent (e.g., GED)",45,Male,62ddd61a0d34cd54cc24da0e
7/24/2022 20:20,7/24/2022 20:23,IP Address,100,139,TRUE,7/24/2022 20:23,R_1Cjrfl6Kq2jB3K5,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",African American or African (Non-Hispanic),Associate degree,46,Male,62ca4ad19cb17ebe5531e04f
7/24/2022 20:22,7/24/2022 20:23,IP Address,100,54,TRUE,7/24/2022 20:23,R_2Yzz3mSB6khaIyf,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",Asian American or Asian,Some college but no degree,20,Other,60bea43aa26919517334ed4a
7/24/2022 20:24,7/24/2022 20:24,IP Address,100,34,TRUE,7/24/2022 20:24,R_AO4zVCXym0dauFr,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,26,Female,5d1d0270601cd7000172942f
7/24/2022 20:24,7/24/2022 20:25,IP Address,100,26,TRUE,7/24/2022 20:25,R_3lEb1RO2wrTUbo0,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,6108cf43ced91eae8decfb72
7/24/2022 20:24,7/24/2022 20:25,IP Address,100,55,TRUE,7/24/2022 20:25,R_2c8yn0EF4Zfl7R0,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",African American or African (Non-Hispanic),Bachelor degree,51,Male,62d55884dab921b8f29f5da6
7/24/2022 20:25,7/24/2022 20:26,IP Address,100,53,TRUE,7/24/2022 20:26,R_2wbFZLlTYCbrAEW,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",Hispanic,Bachelor degree,34,Other,5a6fd0626923df0001ef977b
7/24/2022 20:27,7/24/2022 20:27,IP Address,100,20,TRUE,7/24/2022 20:27,R_bJyrMW1QuMghw8p,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",Asian American or Asian,Some high school,19,Female,5e6c0b0fede0271d08d1a3cd
7/24/2022 20:27,7/24/2022 20:28,IP Address,100,57,TRUE,7/24/2022 20:28,R_SGK0bBVoZPV9kNH,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,26,Male,611c5e40b04f7302ae826235
7/24/2022 20:27,7/24/2022 20:28,IP Address,100,82,TRUE,7/24/2022 20:28,R_DAdEdb2uKyvSX8B,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Asian American or Asian,Graduate or professional degree,29,Male,56276efbddff3c0005bcda9c
7/24/2022 20:23,7/24/2022 20:29,IP Address,100,372,TRUE,7/24/2022 20:29,R_3sitw4oexLZs4Si,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Hispanic",Some college but no degree,26,Male,5edad5d3b940fe72e6c321ac
7/24/2022 20:28,7/24/2022 20:29,IP Address,100,66,TRUE,7/24/2022 20:29,R_2PBwkJIod7murNO,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999","White or Caucasian (Non-Hispanic),Hispanic",Some college but no degree,54,Male,62dc7d700473e39d938e9050
7/24/2022 20:28,7/24/2022 20:29,IP Address,100,88,TRUE,7/24/2022 20:29,R_3koYiDZ24SOHvsp,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Associate degree,44,Male,62b674f342eb19fc64ed0646
7/24/2022 20:30,7/24/2022 20:30,IP Address,100,33,TRUE,7/24/2022 20:30,R_2EnOVfPsVxTmBkN,,,,,anonymous,EN,Retired,"$20,000 - $39,999","White or Caucasian (Non-Hispanic),Hispanic","High school degree or equivalent (e.g., GED)",65,Male,62a0294e78bac60d6f9c49df
7/24/2022 20:30,7/24/2022 20:31,IP Address,100,72,TRUE,7/24/2022 20:31,R_2EgjPyeIMkAyPAg,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some high school,20,Male,5f4966420471864c5533666f
7/24/2022 20:31,7/24/2022 20:31,IP Address,100,37,TRUE,7/24/2022 20:31,R_2TFP0asvQ5cegwR,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,27,Male,62ccc0f484e96e461e7bc3b9
7/24/2022 20:32,7/24/2022 20:33,IP Address,100,28,TRUE,7/24/2022 20:33,R_31gZPWrIj58PECC,,,,,anonymous,EN,"Not employed, NOT looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,,Male,62dc94a2a0ed4ccac4e44c76
7/24/2022 20:24,7/24/2022 20:24,IP Address,100,23,TRUE,7/24/2022 20:39,R_1HnnU8qoVhFspcv,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,25,Male,5be299deca095c0001ba3035
7/24/2022 20:39,7/24/2022 20:41,IP Address,100,150,TRUE,7/24/2022 20:41,R_wRbgUejTZJfuiBz,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,59,Male,62dc724a81d480ebbc0dcb43
7/24/2022 20:41,7/24/2022 20:42,IP Address,100,78,TRUE,7/24/2022 20:42,R_9Y3qXiCdCPIPha9,,,,,anonymous,EN,"Not employed, NOT looking for work","$60,000 - $79,999","Native American, Native Hawaiian or Pacific Islander","High school degree or equivalent (e.g., GED)",30,Male,612c6bd26f5f81c5765989d9
