StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/24/2022 19:46,7/24/2022 19:49,IP Address,100,152,TRUE,7/24/2022 19:49,R_3hhY5SwdhVWtQE9,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,428x926,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,59434d1816fdce00011bd9f8,59434d1816fdce00011bd9f8
7/24/2022 19:46,7/24/2022 19:49,IP Address,100,188,TRUE,7/24/2022 19:49,R_Zghika9zKHqMwOB,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1187x667,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Once a week,,arm1_control,62ddda5556d80cb75d1f9bee,62ddda5556d80cb75d1f9bee
7/24/2022 19:45,7/24/2022 19:49,IP Address,100,277,TRUE,7/24/2022 19:49,R_2TSEpQc28XfU1kA,,,,,anonymous,EN,,Yes,,Safari,14.1.2,Macintosh,810x1080,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm4_interactive,62dc6d329a5144ff8b61afb9,62dc6d329a5144ff8b61afb9
7/24/2022 19:46,7/24/2022 19:50,IP Address,100,252,TRUE,7/24/2022 19:50,R_3iIpD2zPrwdruzy,,,,,anonymous,EN,,Yes,,Firefox,101,Windows NT 10.0,1280x720,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,,Once a month,,arm1_control,61085557fe66994e665e6c8e,61085557fe66994e665e6c8e
7/24/2022 19:48,7/24/2022 19:52,IP Address,100,255,TRUE,7/24/2022 19:52,R_3jU765ewWRCm2Sk,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm4_interactive,558b7506fdf99b21155f2bd7,558b7506fdf99b21155f2bd7
7/24/2022 19:48,7/24/2022 19:53,IP Address,100,285,TRUE,7/24/2022 19:53,R_2xEMk3T08BfmT2a,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Agree,A few times a week / Daily,,arm1_control,60a13e67f4d344608ad4f178,60a13e67f4d344608ad4f178
7/24/2022 19:46,7/24/2022 19:53,IP Address,100,460,TRUE,7/24/2022 19:53,R_4NIkSEOTWZvUo2l,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,2560x1440,Some,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,A few times a year,,arm4_interactive,5bdce26390edd30001c861a7,5bdce26390edd30001c861a7
7/24/2022 19:52,7/24/2022 19:54,IP Address,100,101,TRUE,7/24/2022 19:54,R_1MZeiiZiNqmqvcT,,,,,anonymous,EN,,Yes,,Safari,15.2,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm1_control,62c3146c461653b7032a8cb9,62c3146c461653b7032a8cb9
7/24/2022 19:51,7/24/2022 19:55,IP Address,100,243,TRUE,7/24/2022 19:55,R_3fxT7viAXRa5PG6,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm4_interactive,5f02444bdf28dd3ced120e0b,5f02444bdf28dd3ced120e0b
7/24/2022 19:53,7/24/2022 19:55,IP Address,100,115,TRUE,7/24/2022 19:55,R_3GcXFyVs4im5JcY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,384x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a year,,arm1_control,563abe99be9cac0005aab39f,563abe99be9cac0005aab39f
7/24/2022 19:51,7/24/2022 19:56,IP Address,100,286,TRUE,7/24/2022 19:56,R_Q039wWZc23ltiUx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x892,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,A few times a week / Daily,,arm4_interactive,60e90f4266d9d0bf0a17d2bf,60e90f4266d9d0bf0a17d2bf
7/24/2022 19:52,7/24/2022 19:56,IP Address,100,196,TRUE,7/24/2022 19:56,R_vMLxUzvFBj5Qkh3,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Some,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Once a month,,arm1_control,5ee6b328e96056095324e6f5,5ee6b328e96056095324e6f5
7/24/2022 19:54,7/24/2022 19:56,IP Address,100,158,TRUE,7/24/2022 19:56,R_2b2fZW1xARxAFPY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a year,,arm1_control,5c3630c83ce2c8000111b504,5c3630c83ce2c8000111b504
7/24/2022 19:53,7/24/2022 19:57,IP Address,100,204,TRUE,7/24/2022 19:57,R_8jL16STRoGTIIqR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Strongly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,,arm4_interactive,61071ccc7bbfb546048d8b82,61071ccc7bbfb546048d8b82
7/24/2022 19:55,7/24/2022 19:59,IP Address,100,202,TRUE,7/24/2022 19:59,R_1Dx13ufFVMZu6DX,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,60feca36e5108a79aa93f5ad,60feca36e5108a79aa93f5ad
7/24/2022 19:54,7/24/2022 19:59,IP Address,100,295,TRUE,7/24/2022 19:59,R_Tiva3jpY1X40fK1,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,614f7e5928090e074d045714,614f7e5928090e074d045714
7/24/2022 19:56,7/24/2022 19:59,IP Address,100,205,TRUE,7/24/2022 19:59,R_3mJfJmSesiJdgl3,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Once a month,,arm1_control,62dd9de432522cb0157febc9,62dd9de432522cb0157febc9
7/24/2022 19:56,7/24/2022 19:59,IP Address,100,213,TRUE,7/24/2022 19:59,R_31gwNOJbd6qayVh,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Once a month,,arm4_interactive,62dc62a4a898b6caf66c299d,62dc62a4a898b6caf66c299d
7/24/2022 19:51,7/24/2022 20:01,IP Address,100,544,TRUE,7/24/2022 20:01,R_RaghJCjKeTzj9h7,,,,,anonymous,EN,,Yes,,Chrome,102.0.5005.61,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Once a month,,arm4_interactive,60fd1acae31449364a5c1373,60fd1acae31449364a5c1373
7/24/2022 19:56,7/24/2022 20:01,IP Address,100,244,TRUE,7/24/2022 20:01,R_3MPXNa3MpEJrgQr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm4_interactive,5c070a6576781b0001c82633,5c070a6576781b0001c82633
7/24/2022 19:59,7/24/2022 20:02,IP Address,100,158,TRUE,7/24/2022 20:02,R_3MoO6JnNrNaOx7w,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS aarch64 14816.99.0,1366x768,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,,arm1_control,61643da0ffad2d01e7b988b5,61643da0ffad2d01e7b988b5
7/24/2022 19:58,7/24/2022 20:02,IP Address,100,244,TRUE,7/24/2022 20:02,R_324w49F2uqcsoBg,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1360x768,Quite a lot,Frustrated,Just about always,Government should do more to solve problems.,Agree,Slightly Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Agree,Agree,Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Once a week,,arm1_control,5a6d0432d5d4cb0001d66aa1,5a6d0432d5d4cb0001d66aa1
7/24/2022 20:00,7/24/2022 20:02,IP Address,100,118,TRUE,7/24/2022 20:02,R_2tfcMwaHlV6mZV8,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1500x1000,Very little,Angry,Never,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,62db795b4a113cbafab4a4ce,62db795b4a113cbafab4a4ce
7/24/2022 20:00,7/24/2022 20:03,IP Address,100,141,TRUE,7/24/2022 20:03,R_T7qK9dxDfxpaeVr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.99.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5f3449937104763434c56067,5f3449937104763434c56067
7/24/2022 20:00,7/24/2022 20:03,IP Address,100,181,TRUE,7/24/2022 20:03,R_SW7IbeHjqST74Rz,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5f7cea30ebb5ac1a8a11569a,5f7cea30ebb5ac1a8a11569a
7/24/2022 20:01,7/24/2022 20:04,IP Address,100,163,TRUE,7/24/2022 20:04,R_2rovTmkH8491ipI,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Agree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm1_control,62d59223edd51db9cf85d68d,62d59223edd51db9cf85d68d
7/24/2022 20:02,7/24/2022 20:04,IP Address,100,160,TRUE,7/24/2022 20:04,R_1NzhzYh4gQqdNkx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm1_control,614f297f566989948fc108ad,614f297f566989948fc108ad
