StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
8/10/2022 20:01,8/10/2022 20:02,IP Address,100,51,TRUE,8/10/2022 20:02,R_1qXujCp5CBKd41d,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,54,Female,5e2e002111e6fc000bf563fc
8/10/2022 20:02,8/10/2022 20:03,IP Address,100,37,TRUE,8/10/2022 20:03,R_ZJ0U3Asz8deepUZ,,,,,anonymous,EN,Retired,"$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,25,Male,5e40c6d2aa21c630069197ea
8/10/2022 20:02,8/10/2022 20:03,IP Address,100,69,TRUE,8/10/2022 20:03,R_3plRINdM91e6Voi,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Bachelor degree,34,Female,5f79809ea692be01b666c74a
8/10/2022 20:04,8/10/2022 20:04,IP Address,100,39,TRUE,8/10/2022 20:04,R_268se5Ic1wm4OyH,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,41,Male,62db75296ae2aad4c57a9eb8
8/10/2022 20:04,8/10/2022 20:04,IP Address,100,33,TRUE,8/10/2022 20:04,R_3L0DfzWL1rAaon2,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Bachelor degree,28,Female,60ff2fba1d8a372fa630afa3
8/10/2022 20:04,8/10/2022 20:05,IP Address,100,42,TRUE,8/10/2022 20:05,R_11XWR1oijyYINer,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Male,61116b456808a7f913285600
8/10/2022 20:06,8/10/2022 20:07,IP Address,100,21,TRUE,8/10/2022 20:07,R_2XcaNRjYpcofYcU,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,45,Male,5f6eab3fe024d03f963a0ae2
8/10/2022 20:05,8/10/2022 20:07,IP Address,100,95,TRUE,8/10/2022 20:07,R_ONiMAbItjxOc6mR,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",24,Female,6108e0f394ea82edc8b1884a
8/10/2022 20:06,8/10/2022 20:07,IP Address,100,52,TRUE,8/10/2022 20:07,R_3HLgiFDBiv9cKLI,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Female,614f3724aa07723253829250
8/10/2022 20:07,8/10/2022 20:07,IP Address,100,30,TRUE,8/10/2022 20:07,R_2D20GnoKBYg4BVx,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,27,Male,62f18a81b0ea9de9d3afe89e
8/10/2022 20:07,8/10/2022 20:08,IP Address,100,86,TRUE,8/10/2022 20:08,R_ZfzkdVa9o30aXnP,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999","White or Caucasian (Non-Hispanic),Hispanic",Bachelor degree,25,Female,60c12c0450fc37e8e2fd0e99
8/10/2022 20:09,8/10/2022 20:10,IP Address,100,58,TRUE,8/10/2022 20:10,R_1hyS3L6FtyPiN8t,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Some college but no degree,26,Male,5e6a34ed08a6ec0a7f75df79
8/10/2022 20:10,8/10/2022 20:11,IP Address,100,63,TRUE,8/10/2022 20:11,R_3lrF3N2n8XPjCdo,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Associate degree,35,Male,62f2fcb8232d903d57e64e0f
8/10/2022 20:11,8/10/2022 20:12,IP Address,100,62,TRUE,8/10/2022 20:12,R_D81cEtVguMD1k1b,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",50,Female,62d458437af301fdbda37ebf
8/10/2022 20:11,8/10/2022 20:12,IP Address,100,43,TRUE,8/10/2022 20:12,R_5sFNiTGVupSi07v,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,36,Male,60b7d18beb67181cd97d7ac5
8/10/2022 20:11,8/10/2022 20:13,IP Address,100,103,TRUE,8/10/2022 20:13,R_214XXJNJr29PLTk,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,34,Male,5c26ff27bbcebf0001cc8eeb
8/10/2022 20:13,8/10/2022 20:14,IP Address,100,55,TRUE,8/10/2022 20:14,R_3ELIUYLnTZX4ULA,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,38,Male,62f2ba17508d6d06d9ad12c9
8/10/2022 20:14,8/10/2022 20:14,IP Address,100,28,TRUE,8/10/2022 20:14,R_2f7DSae6Epqtphp,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",Asian American or Asian,Bachelor degree,32,Male,5c297e03da51990001e341d1
8/10/2022 20:15,8/10/2022 20:16,IP Address,100,63,TRUE,8/10/2022 20:16,R_3IQLZTZvNvfCEte,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",Hispanic,Some college but no degree,34,Male,6041d4362d9bef1db5a7beff
8/10/2022 20:16,8/10/2022 20:18,IP Address,100,96,TRUE,8/10/2022 20:18,R_1mK42RlBh3bCMfX,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",63,Male,5ee93b8a0757731be7ee6374
8/10/2022 20:25,8/10/2022 20:25,IP Address,100,38,TRUE,8/10/2022 20:25,R_qxQCacVQIAB8QWl,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",Hispanic,Associate degree,24,Male,5bf571f03508750001423e07
8/10/2022 20:24,8/10/2022 20:26,IP Address,100,113,TRUE,8/10/2022 20:26,R_2D7yFMnESVqfBv0,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",Other,Some high school,19,Male,62e1bf9ce3a9718e9ddc9a66
8/10/2022 20:27,8/10/2022 20:28,IP Address,100,70,TRUE,8/10/2022 20:28,R_3R8yZMpxrLzc3Ed,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,57,Male,62f2caca148672113a813110
