StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,PID
8/10/2022 19:58,8/10/2022 19:59,IP Address,100,52,TRUE,8/10/2022 19:59,R_3dXkTyTCFKLCt6I,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5dd731f816d10c6dc5f812b6
8/10/2022 19:59,8/10/2022 20:00,IP Address,100,41,TRUE,8/10/2022 20:00,R_3p06Xe2pIOl2ynt,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",6291395df95f13a81f5ea2dd
8/10/2022 19:58,8/10/2022 20:00,IP Address,100,80,TRUE,8/10/2022 20:00,R_1IKGIJ1qnPmuG7y,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,3300,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f338121e1ca2a19a97cd433
8/10/2022 20:03,8/10/2022 20:03,IP Address,100,35,TRUE,8/10/2022 20:03,R_11jAUMIaU8ejsX8,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e71538a5a6f13000be49db8
8/10/2022 20:03,8/10/2022 20:04,IP Address,100,60,TRUE,8/10/2022 20:04,R_C7TWnJdk6Bd9sjf,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Often,Some of the time,Often,"Yes, use the responses.",5ab0a8f9c4e8f200014b5d81
8/10/2022 20:05,8/10/2022 20:07,IP Address,100,90,TRUE,8/10/2022 20:07,R_1g7tGWjV06fqHPQ,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e40c6d2aa21c630069197ea
8/10/2022 20:06,8/10/2022 20:07,IP Address,100,60,TRUE,8/10/2022 20:07,R_32KrFoUN0S8Tqe8,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",60ff2fba1d8a372fa630afa3
8/10/2022 20:06,8/10/2022 20:07,IP Address,100,80,TRUE,8/10/2022 20:07,R_1IyBpGm7ssorIBD,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",610789ba8948b4b6cdfd4907
8/10/2022 20:06,8/10/2022 20:08,IP Address,100,77,TRUE,8/10/2022 20:08,R_2YQBaIAfNJHDfFe,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",61116b456808a7f913285600
8/10/2022 20:09,8/10/2022 20:09,IP Address,100,34,TRUE,8/10/2022 20:09,R_2Ea8qFA5RUmqzvU,,,,,anonymous,EN,Other,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f6eab3fe024d03f963a0ae2
8/10/2022 20:08,8/10/2022 20:10,IP Address,100,132,TRUE,8/10/2022 20:10,R_yJdj1eS70kTKRb3,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5f5e6cd10dad3d0e268e569f
8/10/2022 20:09,8/10/2022 20:11,IP Address,100,124,TRUE,8/10/2022 20:11,R_OMRg1m2SlEOOvG9,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5e2e002111e6fc000bf563fc
8/10/2022 20:10,8/10/2022 20:12,IP Address,100,114,TRUE,8/10/2022 20:12,R_2q4SmcsJ7HLQCof,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,Yes,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5f79809ea692be01b666c74a
8/10/2022 20:10,8/10/2022 20:13,IP Address,100,157,TRUE,8/10/2022 20:13,R_2pQRpRyzv53STNf,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6108e0f394ea82edc8b1884a
8/10/2022 20:11,8/10/2022 20:13,IP Address,100,93,TRUE,8/10/2022 20:13,R_8itLy0iUaOCVUfD,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",614f3724aa07723253829250
8/10/2022 20:12,8/10/2022 20:13,IP Address,100,70,TRUE,8/10/2022 20:13,R_Ugejm7oVst1r9WV,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62f18a81b0ea9de9d3afe89e
8/10/2022 20:12,8/10/2022 20:13,IP Address,100,60,TRUE,8/10/2022 20:13,R_1Qo80ChoX6Q0gfp,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62db75296ae2aad4c57a9eb8
8/10/2022 20:13,8/10/2022 20:14,IP Address,100,67,TRUE,8/10/2022 20:14,R_1myE8Lhxp0lmvxn,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62f2fcb8232d903d57e64e0f
8/10/2022 20:13,8/10/2022 20:15,IP Address,100,100,TRUE,8/10/2022 20:15,R_vCdQ3KlFaD3sLKN,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Some of the time,Some of the time,Often,"Yes, use the responses.",5e6a34ed08a6ec0a7f75df79
8/10/2022 20:14,8/10/2022 20:15,IP Address,100,71,TRUE,8/10/2022 20:15,R_3lDLxOBxMfpQlhV,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Often,Often,Often,"Yes, use the responses.",60b7d18beb67181cd97d7ac5
8/10/2022 20:15,8/10/2022 20:16,IP Address,100,59,TRUE,8/10/2022 20:16,R_u8R3gHW0lXEE0dX,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5c26ff27bbcebf0001cc8eeb
8/10/2022 20:16,8/10/2022 20:17,IP Address,100,67,TRUE,8/10/2022 20:17,R_2OIvWksbadKLKWi,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Not Sure,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",60c12c0450fc37e8e2fd0e99
8/10/2022 20:17,8/10/2022 20:18,IP Address,100,46,TRUE,8/10/2022 20:18,R_AdIabozCFmaUaFb,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c297e03da51990001e341d1
8/10/2022 20:16,8/10/2022 20:18,IP Address,100,123,TRUE,8/10/2022 20:18,R_zeSbDNVIilShkmB,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62f2ba17508d6d06d9ad12c9
8/10/2022 20:20,8/10/2022 20:21,IP Address,100,98,TRUE,8/10/2022 20:21,R_2TAb86Pp8a6apI9,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Not Sure,Yes,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",6041d4362d9bef1db5a7beff
8/10/2022 20:20,8/10/2022 20:22,IP Address,100,88,TRUE,8/10/2022 20:22,R_3M36Kxvs0JSwsbE,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5ee93b8a0757731be7ee6374
8/10/2022 20:21,8/10/2022 20:24,IP Address,100,147,TRUE,8/10/2022 20:24,R_211lRkjrOQjzElL,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62d458437af301fdbda37ebf
8/10/2022 20:27,8/10/2022 20:28,IP Address,100,80,TRUE,8/10/2022 20:28,R_3FRjmFNJJOte6U6,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,Not Sure,,No,No,Often,Often,Often,"Yes, use the responses.",5bf571f03508750001423e07
8/10/2022 20:33,8/10/2022 20:34,IP Address,100,77,TRUE,8/10/2022 20:34,R_2CJ8ntY2ekaAckm,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62e1bf9ce3a9718e9ddc9a66
8/10/2022 20:33,8/10/2022 20:34,IP Address,100,85,TRUE,8/10/2022 20:34,R_3gOfJ8pKqkQ7IWJ,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",Yes,1500,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",62f2caca148672113a813110
