StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/26/2022 10:04,7/26/2022 10:07,IP Address,100,127,TRUE,7/26/2022 10:07,R_6YFS6YI539p5DdT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Angry,Never,Government should do more to solve problems.,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5ceac8abb5a9d90001c07ec0,5ceac8abb5a9d90001c07ec0
7/26/2022 10:03,7/26/2022 10:07,IP Address,100,231,TRUE,7/26/2022 10:07,R_3KpVRNs4V7CudyJ,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm4_interactive,60fed38a8adb46e44e0869a5,60fed38a8adb46e44e0869a5
7/26/2022 10:07,7/26/2022 10:08,IP Address,100,94,TRUE,7/26/2022 10:08,R_D8ivZPO0Nn7Hpnj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 9,800x1280,None at all,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Once a week,,arm1_control,628664ed4a596091ae9a6575,628664ed4a596091ae9a6575
7/26/2022 10:07,7/26/2022 10:09,IP Address,100,102,TRUE,7/26/2022 10:09,R_3I0mWrXXhJzpDNF,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm1_control,60fdeae64720933d1347ac81,60fdeae64720933d1347ac81
7/26/2022 10:08,7/26/2022 10:12,IP Address,100,269,TRUE,7/26/2022 10:12,R_2Wvs5cdVjKkOBS0,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,61088bfc77f5657c993c2434,61088bfc77f5657c993c2434
7/26/2022 10:12,7/26/2022 10:14,IP Address,100,121,TRUE,7/26/2022 10:14,R_1E1eVKIpT3zDGR6,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,A few times a week / Daily,,arm1_control,6117ba4fd05245c3cc387782,6117ba4fd05245c3cc387782
7/26/2022 10:12,7/26/2022 10:16,IP Address,100,207,TRUE,7/26/2022 10:16,R_2tyQRDlZIMa1JHL,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1600x900,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a month,,arm1_control,5f09f9a38bf3690ea1c20c96,5f09f9a38bf3690ea1c20c96
7/26/2022 10:14,7/26/2022 10:16,IP Address,100,103,TRUE,7/26/2022 10:16,R_2wH9iPUaeSAIVop,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1024x1366,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,60fe144e2343f4683d037e1f,60fe144e2343f4683d037e1f
7/26/2022 10:11,7/26/2022 10:16,IP Address,100,295,TRUE,7/26/2022 10:16,R_1mOgvfJ0tAh02uf,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,A few times a year,,arm4_interactive,60e6a16e78554362aa29b908,60e6a16e78554362aa29b908
7/26/2022 10:12,7/26/2022 10:17,IP Address,100,281,TRUE,7/26/2022 10:17,R_1HiUtIccs2mTV60,,,,,anonymous,EN,,Yes,,Firefox,102,Macintosh,1440x900,Very little,Frustrated,Never,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm4_interactive,5de6bcd545971063d3ff95db,5de6bcd545971063d3ff95db
7/26/2022 10:15,7/26/2022 10:17,IP Address,100,124,TRUE,7/26/2022 10:17,R_1K7pz2NUIYtNRqh,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x877,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,55884984fdf99b4021921e67,55884984fdf99b4021921e67
7/26/2022 10:17,7/26/2022 10:19,IP Address,100,171,TRUE,7/26/2022 10:19,R_2Cso3HJT4eph5Lm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,385x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm4_interactive,61719bfec06e3136189edb55,61719bfec06e3136189edb55
7/26/2022 10:18,7/26/2022 10:21,IP Address,100,155,TRUE,7/26/2022 10:21,R_1rwQVBTEYXHe7O2,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,None at all,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,A few times a week / Daily,,arm1_control,55a2fa33fdf99b073cd94947,55a2fa33fdf99b073cd94947
7/26/2022 10:18,7/26/2022 10:23,IP Address,100,273,TRUE,7/26/2022 10:23,R_DOEBNqZuQjN8RtT,,,,,anonymous,EN,,Yes,,Opera,89.0.4447.48,Windows NT 10.0,1536x864,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Strongly Agree,Agree,Agree,Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Once a month,,arm4_interactive,60c6b4ac3397cc95663dc43c,60c6b4ac3397cc95663dc43c
7/26/2022 10:20,7/26/2022 10:24,IP Address,100,243,TRUE,7/26/2022 10:24,R_sNeeXROAZ70VdE5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm1_control,5e710a6e93f2d201e2715cc0,5e710a6e93f2d201e2715cc0
7/26/2022 10:22,7/26/2022 10:25,IP Address,100,194,TRUE,7/26/2022 10:25,R_ROL3gF5ZyiUHNjX,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm4_interactive,5d16ab9b59da87001ac41a61,5d16ab9b59da87001ac41a61
7/26/2022 10:23,7/26/2022 10:25,IP Address,100,158,TRUE,7/26/2022 10:25,R_1C3jzh4nXzA0UYm,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.64,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm1_control,5ec0b261e742474c101e343f,5ec0b261e742474c101e343f
7/26/2022 10:24,7/26/2022 10:26,IP Address,100,142,TRUE,7/26/2022 10:26,R_556DkrQhXURRPs5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5fdd80af5312ca44ef4988d1,5fdd80af5312ca44ef4988d1
7/26/2022 10:20,7/26/2022 10:27,IP Address,100,407,TRUE,7/26/2022 10:27,R_3EMTWcNYDmSKZDf,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,62ded472638493f7e203049e,62ded472638493f7e203049e
7/26/2022 10:23,7/26/2022 10:27,IP Address,100,236,TRUE,7/26/2022 10:27,R_0fGc7VqfrUjyW53,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.99.0,1616x909,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,5b101e9d7a3be2000106bcec,5b101e9d7a3be2000106bcec
7/26/2022 10:25,7/26/2022 10:28,IP Address,100,129,TRUE,7/26/2022 10:28,R_RqrEO37YNfPG70B,,,,,anonymous,EN,,Yes,,Safari iPhone,15.4,iPhone,428x926,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,A few times a year,,arm1_control,6150f63728c7b27243666e51,6150f63728c7b27243666e51
7/26/2022 10:22,7/26/2022 10:28,IP Address,100,378,TRUE,7/26/2022 10:28,R_2eR35L1NI7dVDbR,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Some,Frustrated,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,A few times a year,,arm4_interactive,5edd97e2fd7ffeabca19907a,5edd97e2fd7ffeabca19907a
7/26/2022 10:19,7/26/2022 10:28,IP Address,100,555,TRUE,7/26/2022 10:28,R_1H5iHIb45xRnAI1,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Slightly Agree,A few times a week / Daily,,arm4_interactive,627e806c3aed88dec8b99815,627e806c3aed88dec8b99815
7/26/2022 10:24,7/26/2022 10:30,IP Address,100,323,TRUE,7/26/2022 10:30,R_3ewvKMtCwc5syND,,,,,anonymous,EN,,Yes,,Firefox,95,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Once a month,,arm1_control,55c4fc3dfdf99b559867a416,55c4fc3dfdf99b559867a416
7/26/2022 10:25,7/26/2022 10:30,IP Address,100,324,TRUE,7/26/2022 10:30,R_PYyUkR9cQxZYGxb,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,5c506a7b8ac59200014d05da,5c506a7b8ac59200014d05da
7/26/2022 10:28,7/26/2022 10:32,IP Address,100,218,TRUE,7/26/2022 10:32,R_1ALrsFd1tp0ZApH,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,61006b0f1f3bfddb6b4c5d55,61006b0f1f3bfddb6b4c5d55
7/26/2022 10:30,7/26/2022 10:33,IP Address,100,138,TRUE,7/26/2022 10:33,R_e3XWudv3TkgRZD3,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,A few times a year,,arm4_interactive,5bd845189673510001877e36,5bd845189673510001877e36
7/26/2022 10:28,7/26/2022 10:33,IP Address,100,262,TRUE,7/26/2022 10:33,R_3kO4LrirlsLJC70,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,2240x1260,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,A few times a week / Daily,,arm1_control,5f3dd31899a9be204ea557f6,5f3dd31899a9be204ea557f6
7/26/2022 10:30,7/26/2022 10:33,IP Address,100,176,TRUE,7/26/2022 10:33,R_0Do9oTAGomiMptT,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,A few times a week / Daily,,arm4_interactive,62daa52d86e66e5feaf3bc15,62daa52d86e66e5feaf3bc15
