StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/29/2022 19:28,7/29/2022 19:34,IP Address,100,318,TRUE,7/29/2022 19:34,R_1SVdednpSoq4co1,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,None at all,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm4_interactive,6111bbce876b862d4be52cd3,6111bbce876b862d4be52cd3
7/29/2022 19:30,7/29/2022 19:34,IP Address,100,224,TRUE,7/29/2022 19:34,R_2WAzfPTqG0yQQfk,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x760,None at all,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm2_generalinfo,6108b2c114be378b2d77c8e3,6108b2c114be378b2d77c8e3
7/29/2022 19:31,7/29/2022 19:34,IP Address,100,224,TRUE,7/29/2022 19:34,R_1MQYllEblVS5jgm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x915,None at all,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,A few times a week / Daily,,arm1_control,6150d3a3671577009b778d16,6150d3a3671577009b778d16
7/29/2022 19:32,7/29/2022 19:34,IP Address,100,130,TRUE,7/29/2022 19:34,R_3iOOcYopMiv30Yw,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Once a month,,arm1_control,60fd0fb011bf6207be143e00,60fd0fb011bf6207be143e00
7/29/2022 19:27,7/29/2022 19:35,IP Address,100,472,TRUE,7/29/2022 19:35,R_ywKEH8f01sFqsY9,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.64,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm3_tips,6100d9ea8460c062fb4d49a7,6100d9ea8460c062fb4d49a7
7/29/2022 19:36,7/29/2022 19:39,IP Address,100,161,TRUE,7/29/2022 19:39,R_3qlny2NJDWefG6Y,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,385x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Once a month,,arm2_generalinfo,5be8eb4d40b06b0001372c77,5be8eb4d40b06b0001372c77
7/29/2022 19:36,7/29/2022 19:39,IP Address,100,182,TRUE,7/29/2022 19:39,R_bBAI3hxJscEQuBP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Once a week,,arm4_interactive,60fd78cb439f85c6a297f44e,60fd78cb439f85c6a297f44e
7/29/2022 19:35,7/29/2022 19:42,IP Address,100,439,TRUE,7/29/2022 19:42,R_12Fu3fgMziLb3t1,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,62e1ce78f3baa9e8ae1acfdf,62e1ce78f3baa9e8ae1acfdf
7/29/2022 19:39,7/29/2022 19:42,IP Address,100,204,TRUE,7/29/2022 19:42,R_2VI2ds6aAFXbG60,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm1_control,5c99d8bf53deaa0001cc14a5,5c99d8bf53deaa0001cc14a5
7/29/2022 19:39,7/29/2022 19:42,IP Address,100,180,TRUE,7/29/2022 19:42,R_1IgBAiNPGAJMQYj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,5e2631760e122288e0404af7,5e2631760e122288e0404af7
7/29/2022 19:35,7/29/2022 19:43,IP Address,100,448,TRUE,7/29/2022 19:43,R_3smEIUEGzy1UHhK,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1360x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,5980128635fbf100017d0861,5980128635fbf100017d0861
7/29/2022 19:41,7/29/2022 19:44,IP Address,100,132,TRUE,7/29/2022 19:44,R_3KPZ7kxltz8hhAp,,,,,anonymous,EN,,Yes,,Safari,14.1.2,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm1_control,60fde976c38e39d4ba3b1968,60fde976c38e39d4ba3b1968
7/29/2022 19:39,7/29/2022 19:44,IP Address,100,280,TRUE,7/29/2022 19:44,R_3jdmqIzJV6ph3ku,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm2_generalinfo,62b10d376cda94ec0cd6c1e3,62b10d376cda94ec0cd6c1e3
7/29/2022 19:40,7/29/2022 19:44,IP Address,100,222,TRUE,7/29/2022 19:44,R_3PCg7YfOcGvp5pF,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Disagree,Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Once a month,,arm3_tips,5fcad4ecaacaf17c8640ebd9,5fcad4ecaacaf17c8640ebd9
7/29/2022 19:42,7/29/2022 19:45,IP Address,100,183,TRUE,7/29/2022 19:45,R_2qynU1zklMNZOmq,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Once a week,,arm1_control,5adf9727eb6040000153a677,5adf9727eb6040000153a677
7/29/2022 19:41,7/29/2022 19:46,IP Address,100,278,TRUE,7/29/2022 19:46,R_R1SKs4PejBslso9,,,,,anonymous,EN,,Yes,,Safari,15.4,Macintosh,1792x1120,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,6266bb112b25f2d6a4ebef7e,6266bb112b25f2d6a4ebef7e
7/29/2022 19:43,7/29/2022 19:47,IP Address,100,217,TRUE,7/29/2022 19:47,R_dnWblH36CmfbZ0R,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,605ecd69c2dcf55416af0f6c,605ecd69c2dcf55416af0f6c
7/29/2022 19:43,7/29/2022 19:48,IP Address,100,268,TRUE,7/29/2022 19:48,R_eXo5yMwTvTdOAud,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Agree,Slightly Agree,Strongly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,60fee4900df86713b669fe90,60fee4900df86713b669fe90
7/29/2022 19:46,7/29/2022 19:48,IP Address,100,123,TRUE,7/29/2022 19:48,R_u4X7pUTvy0T9x3r,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,5df5888b61b48a3dd970d282,5df5888b61b48a3dd970d282
7/29/2022 19:44,7/29/2022 19:48,IP Address,100,259,TRUE,7/29/2022 19:48,R_1rJkVLozApgFiYh,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,60dbf6f5a1694ed71ee0fd7f,60dbf6f5a1694ed71ee0fd7f
7/29/2022 19:45,7/29/2022 19:49,IP Address,100,233,TRUE,7/29/2022 19:49,R_3j0CbvI8t8YRATa,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 10,412x846,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Strongly Agree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a week,,arm3_tips,5ed841ca5833de34c634851d,5ed841ca5833de34c634851d
7/29/2022 19:47,7/29/2022 19:49,IP Address,100,136,TRUE,7/29/2022 19:49,R_2tysmfcVL5dKGOJ,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,5f4878b5d5ce10216efa9fd0,5f4878b5d5ce10216efa9fd0
7/29/2022 19:45,7/29/2022 19:50,IP Address,100,255,TRUE,7/29/2022 19:50,R_27pWxlCdwG5t8CL,,,,,anonymous,EN,,Yes,,Chrome,93.0.4577.62,Android 11,385x854,Very little,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm3_tips,62e1ac27961f3e729c0cf5fd,62e1ac27961f3e729c0cf5fd
7/29/2022 19:46,7/29/2022 19:50,IP Address,100,245,TRUE,7/29/2022 19:50,R_2rJFFh3Kwnn9xho,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,393x851,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,60ad522dcc568c0204b2d2b1,60ad522dcc568c0204b2d2b1
7/29/2022 19:49,7/29/2022 19:52,IP Address,100,159,TRUE,7/29/2022 19:52,R_2wjoUjyPRTiY5Zw,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,arm3_tips,6103494acb49b118fdcf2db5,6103494acb49b118fdcf2db5
7/29/2022 19:50,7/29/2022 19:52,IP Address,100,154,TRUE,7/29/2022 19:52,R_xFSadIfWxXWhFER,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1366x768,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm4_interactive,62ca2dea83218e16c9910144,62ca2dea83218e16c9910144
