StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
7/29/2022 19:32,7/29/2022 19:33,IP Address,100,54,TRUE,7/29/2022 19:33,R_1156eEi2qh641ii,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",Hispanic,Bachelor degree,25,Female,60fdfebf34e9b78c0d472d1e
7/29/2022 19:32,7/29/2022 19:33,IP Address,100,66,TRUE,7/29/2022 19:33,R_30oUH77ClZvXRi9,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",29,Female,62e405958a2c7c7e7f98e8fd
7/29/2022 19:34,7/29/2022 19:34,IP Address,100,33,TRUE,7/29/2022 19:34,R_2EtQJmNNBgqM4Fr,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Female,60fd88c5b5da4621ddaed661
7/29/2022 19:34,7/29/2022 19:35,IP Address,100,50,TRUE,7/29/2022 19:35,R_1nYOxWUsYben45J,,,,,anonymous,EN,"Not employed, NOT looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,6108b2c114be378b2d77c8e3
7/29/2022 19:34,7/29/2022 19:35,IP Address,100,41,TRUE,7/29/2022 19:35,R_1mWae4KjnxYNQoy,,,,,anonymous,EN,"Not employed, NOT looking for work","$150,000 or more",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",21,Male,60fd0fb011bf6207be143e00
7/29/2022 19:34,7/29/2022 19:36,IP Address,100,73,TRUE,7/29/2022 19:36,R_2fEfDjtPTCgLhm7,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999","White or Caucasian (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",Some college but no degree,21,Female,6150d3a3671577009b778d16
7/29/2022 19:35,7/29/2022 19:36,IP Address,100,55,TRUE,7/29/2022 19:36,R_4VIEb5Bj5hcmQcp,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Hispanic",Bachelor degree,23,Female,6100d9ea8460c062fb4d49a7
7/29/2022 19:37,7/29/2022 19:38,IP Address,100,61,TRUE,7/29/2022 19:38,R_1BW99oYP0UJrJ0f,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,21,Female,6111bbce876b862d4be52cd3
7/29/2022 19:39,7/29/2022 19:39,IP Address,100,53,TRUE,7/29/2022 19:39,R_2tkU4uOJ6mks2fz,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,51,Female,5be8eb4d40b06b0001372c77
7/29/2022 19:42,7/29/2022 19:43,IP Address,100,34,TRUE,7/29/2022 19:43,R_3sig52TDKfdCqyO,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,5e2631760e122288e0404af7
7/29/2022 19:42,7/29/2022 19:43,IP Address,100,35,TRUE,7/29/2022 19:43,R_26euYanNjfo5wHd,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Female,60fd78cb439f85c6a297f44e
7/29/2022 19:42,7/29/2022 19:43,IP Address,100,63,TRUE,7/29/2022 19:43,R_1cV6X81qV4f8XDH,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",Asian American or Asian,"High school degree or equivalent (e.g., GED)",25,Male,5c99d8bf53deaa0001cc14a5
7/29/2022 19:43,7/29/2022 19:43,IP Address,100,50,TRUE,7/29/2022 19:43,R_2fYYk3uJ0edjtp7,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Hispanic,Graduate or professional degree,33,Female,5980128635fbf100017d0861
7/29/2022 19:44,7/29/2022 19:44,IP Address,100,45,TRUE,7/29/2022 19:44,R_1ls3vHKufeawlus,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Associate degree,23,Female,60fde976c38e39d4ba3b1968
7/29/2022 19:44,7/29/2022 19:45,IP Address,100,49,TRUE,7/29/2022 19:45,R_2a8FE0x8WP8GkaD,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Some high school,34,Female,5fcad4ecaacaf17c8640ebd9
7/29/2022 19:44,7/29/2022 19:45,IP Address,100,49,TRUE,7/29/2022 19:45,R_3GpRYqy7zm4k4wq,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",Asian American or Asian,Bachelor degree,27,Male,62b10d376cda94ec0cd6c1e3
7/29/2022 19:45,7/29/2022 19:46,IP Address,100,54,TRUE,7/29/2022 19:46,R_3iP6XAEt10AYwh2,,,,,anonymous,EN,"Disabled, not able to work","$80,000 - $99,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Bachelor degree,34,Female,5adf9727eb6040000153a677
7/29/2022 19:47,7/29/2022 19:48,IP Address,100,63,TRUE,7/29/2022 19:48,R_2f88a5ba3P4hktw,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),Some college but no degree,24,Female,605ecd69c2dcf55416af0f6c
7/29/2022 19:48,7/29/2022 19:48,IP Address,100,47,TRUE,7/29/2022 19:48,R_Xp2Nb9hx7c6CIEN,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,60fee4900df86713b669fe90
7/29/2022 19:48,7/29/2022 19:49,IP Address,100,34,TRUE,7/29/2022 19:49,R_3OdKyNC3TDKcAUa,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,35,Male,62e1ce78f3baa9e8ae1acfdf
7/29/2022 19:48,7/29/2022 19:49,IP Address,100,29,TRUE,7/29/2022 19:49,R_3l0fHhj90gJp9wl,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,40,Male,5df5888b61b48a3dd970d282
7/29/2022 19:49,7/29/2022 19:49,IP Address,100,42,TRUE,7/29/2022 19:49,R_3Dwsk3cfltzWzfX,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",39,Female,5ed841ca5833de34c634851d
7/29/2022 19:50,7/29/2022 19:51,IP Address,100,50,TRUE,7/29/2022 19:51,R_TvzBvJRlmf03J7j,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",African American or African (Non-Hispanic),Some college but no degree,29,Male,62e1ac27961f3e729c0cf5fd
7/29/2022 19:50,7/29/2022 19:52,IP Address,100,80,TRUE,7/29/2022 19:52,R_2P4DETGXfgOe9vh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,39,Female,60ad522dcc568c0204b2d2b1
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,50,TRUE,7/29/2022 19:52,R_1MYSpaj4Vm26TBi,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Bachelor degree,33,Female,5f4878b5d5ce10216efa9fd0
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,51,TRUE,7/29/2022 19:52,R_3qZPvTOIHLcaG3u,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Associate degree,49,Female,6266bb112b25f2d6a4ebef7e
7/29/2022 19:52,7/29/2022 19:53,IP Address,100,37,TRUE,7/29/2022 19:53,R_3O0J4bRD0FIvCNG,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Female,6103494acb49b118fdcf2db5
7/29/2022 19:52,7/29/2022 19:53,IP Address,100,39,TRUE,7/29/2022 19:53,R_2U2V1X6zcvBGH1k,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,32,Male,62e3ea3dbade9cf532ebebfe
7/29/2022 19:52,7/29/2022 19:53,IP Address,100,58,TRUE,7/29/2022 19:53,R_1EXz6JvWvo4VLc5,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Hispanic,Native American, Native Hawaiian or Pacific Islander",Bachelor degree,26,Female,6102c2bafd71006cf4fcbd67
7/29/2022 19:54,7/29/2022 19:55,IP Address,100,52,TRUE,7/29/2022 19:55,R_2qkFE0frN3PbWnC,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),Hispanic",Bachelor degree,39,Male,5e9402c78b4a3c252eafa204
7/29/2022 19:54,7/29/2022 19:56,IP Address,100,86,TRUE,7/29/2022 19:56,R_2Bm3gdqUQJGEZCh,,,,,anonymous,EN,"Not employed, looking for work","$150,000 or more",African American or African (Non-Hispanic),Bachelor degree,21,Male,62e31a9ce71b2e2da6fafbd4
7/29/2022 19:56,7/29/2022 19:56,IP Address,100,32,TRUE,7/29/2022 19:56,R_3DpA6yOxPeOZ8j3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Male,62ca2dea83218e16c9910144
7/29/2022 19:56,7/29/2022 19:57,IP Address,100,36,TRUE,7/29/2022 19:57,R_1mwwjJjHjEkO6tJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Male,62c70b2c6fc5a87b4d96fd2d
7/29/2022 19:56,7/29/2022 19:57,IP Address,100,50,TRUE,7/29/2022 19:57,R_25EJpkLdEll0Gnb,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,23,Female,611da7451b8f0d49c45c3ef8
7/29/2022 19:57,7/29/2022 19:57,IP Address,100,27,TRUE,7/29/2022 19:57,R_cviR0KXI8FZykeJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,47,Male,6149527a450140c071bd5c2e
7/29/2022 19:56,7/29/2022 19:58,IP Address,100,102,TRUE,7/29/2022 19:58,R_22l71x1bgwRFl7W,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,33,Female,60dbf6f5a1694ed71ee0fd7f
7/29/2022 19:57,7/29/2022 19:58,IP Address,100,99,TRUE,7/29/2022 19:58,R_29gZ9dWrGQRJKPA,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,47,Female,5f9f431d6aa4f3589c783492
7/29/2022 19:58,7/29/2022 19:59,IP Address,100,30,TRUE,7/29/2022 19:59,R_ZmmWHSMF29BwVa1,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,40,Male,5e11882114ae638303c715d9
7/29/2022 19:59,7/29/2022 20:00,IP Address,100,34,TRUE,7/29/2022 20:00,R_31FcVI2Za5vheHj,,,,,anonymous,EN,"Not employed, looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,21,Other,5eb0bbbc0be27c183500b45d
7/29/2022 19:59,7/29/2022 20:00,IP Address,100,71,TRUE,7/29/2022 20:00,R_OiKOcUPkwZn0XnP,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,28,Female,6245e2d86ee95ac82a8b4641
7/29/2022 20:00,7/29/2022 20:01,IP Address,100,47,TRUE,7/29/2022 20:01,R_SPmKsAJu6uj1hKN,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,31,Female,6115fe9d0646ea1c604731b6
7/29/2022 20:00,7/29/2022 20:01,IP Address,100,30,TRUE,7/29/2022 20:01,R_1mE60QVLGzkuhvX,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,25,Male,5c11d4c31f6f15000148d741
7/29/2022 19:59,7/29/2022 20:01,IP Address,100,112,TRUE,7/29/2022 20:01,R_3pco0zcmqEdQH5K,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Other","High school degree or equivalent (e.g., GED)",24,Male,603a68aad98e955cdccb9aec
7/29/2022 20:00,7/29/2022 20:01,IP Address,100,52,TRUE,7/29/2022 20:01,R_paEj8aBdU4pQUnv,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Associate degree,44,Female,5f54eeabaee77587d1efae3f
7/29/2022 20:00,7/29/2022 20:02,IP Address,100,102,TRUE,7/29/2022 20:02,R_3fSIg8pelT9lGQU,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,42,Female,60255cc2f0319509011ac0a8
7/29/2022 20:00,7/29/2022 20:02,IP Address,100,117,TRUE,7/29/2022 20:02,R_3J40nvkZsUeIrpA,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,27,Male,5e3a1f1580af1024ad25be3f
7/29/2022 20:02,7/29/2022 20:03,IP Address,100,53,TRUE,7/29/2022 20:03,R_29s41QYq9v5sJ9e,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,42,Female,62e023b0665c26fbeca9e44b
7/29/2022 20:02,7/29/2022 20:03,IP Address,100,24,TRUE,7/29/2022 20:03,R_71hmS20yOQHjjBD,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Some college but no degree,20,Female,61147fe0ad281b1f08574891
7/29/2022 20:04,7/29/2022 20:04,IP Address,100,27,TRUE,7/29/2022 20:04,R_1mfwxUn0tuqfwTA,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Male,62a0be74f02384a9ec1f4890
7/29/2022 20:04,7/29/2022 20:04,IP Address,100,29,TRUE,7/29/2022 20:04,R_x9jHCTh7wVa652x,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,25,Female,61009b2a71a8f291882734b5
7/29/2022 20:04,7/29/2022 20:05,IP Address,100,25,TRUE,7/29/2022 20:05,R_2f8AACtBNRVlBkd,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,46,Female,59adc9c71b7a550001d63ab1
7/29/2022 20:05,7/29/2022 20:07,IP Address,100,70,TRUE,7/29/2022 20:07,R_3egHPov7ZOAuvFa,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Some college but no degree,33,Male,61625a497ae037549b3f9e2a
7/29/2022 20:06,7/29/2022 20:07,IP Address,100,69,TRUE,7/29/2022 20:07,R_3rVc7mDUVKml4lf,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,32,Female,608154eb18ce9cfca3e3730f
7/29/2022 20:07,7/29/2022 20:07,IP Address,100,22,TRUE,7/29/2022 20:07,R_1QsVuOQrWfxRlNu,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,24,Female,60feebdd274558e7f3f3278d
7/29/2022 20:08,7/29/2022 20:09,IP Address,100,34,TRUE,7/29/2022 20:09,R_3OXJvwzUVHOLaV3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,60,Female,6150d9de26db220e2a7a912f
7/29/2022 20:08,7/29/2022 20:09,IP Address,100,56,TRUE,7/29/2022 20:09,R_2e5w8K6TERo1Hh9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,40,Male,62e2d44f79dc2a60549dfa3d
7/29/2022 20:09,7/29/2022 20:10,IP Address,100,83,TRUE,7/29/2022 20:10,R_2dgnRu9HiPFVODS,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",Hispanic,Associate degree,30,Female,61127f084f03e7643f7b0f98
7/29/2022 20:09,7/29/2022 20:10,IP Address,100,54,TRUE,7/29/2022 20:10,R_339ihoUZK5J0md1,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",I prefer not to say,"High school degree or equivalent (e.g., GED)",25,Male,5bdb735e48428800012fdf8d
7/29/2022 20:10,7/29/2022 20:11,IP Address,100,46,TRUE,7/29/2022 20:11,R_1NfR5xZmCzlNC0u,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,58,Female,56a37d86dbe850000bfcef9d
7/29/2022 20:12,7/29/2022 20:12,IP Address,100,41,TRUE,7/29/2022 20:12,R_2dhjglUideBG4UA,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,39,Male,5865ecf6a7f6480001ed9791
7/29/2022 20:12,7/29/2022 20:13,IP Address,100,28,TRUE,7/29/2022 20:13,R_2uHzHiB7cAThD7u,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",26,Male,6298a8398ad18b0e58ae5156
7/29/2022 20:12,7/29/2022 20:13,IP Address,100,55,TRUE,7/29/2022 20:13,R_3L2aBno8vOupPwf,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",Asian American or Asian,Bachelor degree,23,Male,62e3623aeb9b54b6d2ff4735
7/29/2022 20:11,7/29/2022 20:13,IP Address,100,174,TRUE,7/29/2022 20:13,R_2B547JU5RZ2ZZhj,,,,,anonymous,EN,Retired,"$20,000 - $39,999",African American or African (Non-Hispanic),Some college but no degree,49,Female,61313fad6454dab291dc1256
7/29/2022 20:15,7/29/2022 20:16,IP Address,100,62,TRUE,7/29/2022 20:16,R_2PpdK0CFvQsk5Eb,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,22,Female,61103243f944aa6bcb4f7a3a
7/29/2022 20:17,7/29/2022 20:19,IP Address,100,66,TRUE,7/29/2022 20:19,R_2w5XXRXAWaxPS92,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,50,Male,614f96bc8d9a23451a93ca80
7/29/2022 20:18,7/29/2022 20:19,IP Address,100,44,TRUE,7/29/2022 20:19,R_3MEHuC2zipTVmZy,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",Hispanic,Bachelor degree,47,Female,5ed4954aea62124652e189c9
7/29/2022 20:18,7/29/2022 20:19,IP Address,100,68,TRUE,7/29/2022 20:19,R_1GUkwrMA64FOs8t,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,46,Male,5808f958b648e600016375dd
7/29/2022 20:18,7/29/2022 20:19,IP Address,100,66,TRUE,7/29/2022 20:19,R_2z72ad8Mii1ESqo,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,22,Male,5ed6c9613e5fc912b310c00c
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,32,TRUE,7/29/2022 20:21,R_3g6MxQ5G1O2hlcK,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,45,Male,5c3027ef69d7820001063974
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,41,TRUE,7/29/2022 20:21,R_10Z3mxcIzKleEOA,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,32,Other,6021522cc0eec00d2e4ab6c7
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,69,TRUE,7/29/2022 20:21,R_1NEtA1ux3uv5a9W,,,,,anonymous,EN,"Disabled, not able to work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",35,Male,5f7d026c6fd2421d2dc1af04
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,54,TRUE,7/29/2022 20:21,R_3qDLH2gZugrLRot,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,64,Male,62d3642a8fcb474d63d3534e
7/29/2022 20:23,7/29/2022 20:24,IP Address,100,85,TRUE,7/29/2022 20:24,R_10HMuiipQjdDmNR,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),Hispanic","High school degree or equivalent (e.g., GED)",18,Male,627b5aecd9b0673d05d2de9c
7/29/2022 20:23,7/29/2022 20:24,IP Address,100,73,TRUE,7/29/2022 20:24,R_20T2yFHPw66fRu0,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",Other,Bachelor degree,42,Male,62ad17e032a85a4ca119b289
7/29/2022 20:23,7/29/2022 20:24,IP Address,100,53,TRUE,7/29/2022 20:24,R_22rwRpwN8YuFQ8B,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",38,Male,5a519789e0cf3d000125ee02
7/29/2022 20:24,7/29/2022 20:25,IP Address,100,54,TRUE,7/29/2022 20:25,R_0ICZpSCocvOM0Mx,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Some college but no degree,26,Male,62b15416640ddeb1ffb13e22
7/29/2022 20:24,7/29/2022 20:25,IP Address,100,36,TRUE,7/29/2022 20:25,R_2bN7BtV5QfyDwfK,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",39,Male,60fe0b73bbb479e45039b320
7/29/2022 20:27,7/29/2022 20:28,IP Address,100,45,TRUE,7/29/2022 20:28,R_2sSJVfD6GBAsOAg,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,24,Male,5f4fd146ee39f70f490889c9
7/29/2022 20:27,7/29/2022 20:28,IP Address,100,33,TRUE,7/29/2022 20:28,R_DqKFnXB4wP1MZCF,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,5bf45c3f3a46830001a68146
7/29/2022 20:26,7/29/2022 20:28,IP Address,100,145,TRUE,7/29/2022 20:28,R_1HoPMrXRfAog35g,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,58a130dcbb9e0f0001ac9ae2
7/29/2022 20:28,7/29/2022 20:28,IP Address,100,37,TRUE,7/29/2022 20:28,R_247saXBxPPVIVIY,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,39,Male,5ba2877a7590cc0001b50d0f
7/29/2022 20:28,7/29/2022 20:28,IP Address,100,33,TRUE,7/29/2022 20:28,R_2dY16uJNFplS1U4,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",32,Male,62ba3c827ac84619443dc63d
